"lon","lat","order"
121.603041,31.372658,448
121.6066,31.370442,449
121.610558,31.368197,450
121.689453,31.322463,451
121.698862,31.317176,452
121.712432,31.309411,453
121.722514,31.303514,454
121.729099,31.298287,455
121.743748,31.283202,456
121.809814,31.196909,457
121.853365,31.155347,458
121.86316,31.147402,459
121.884036,31.13064,460
121.889459,31.121706,461
121.946794,31.065888,462
121.962676,31.047288,463
121.977555,31.016104,464
121.990932,30.968427,465
121.996232,30.935457,466
121.998493,30.899961,467
121.996985,30.874903,468
121.993954,30.863059,469
121.985368,30.850696,470
121.970734,30.839074,471
121.954715,30.825817,472
121.954332,30.821411,473
121.955471,30.817133,474
121.969709,30.789198,475
121.943682,30.777097,476
121.924604,30.806606,477
121.915287,30.812895,478
121.904465,30.814152,479
121.793767,30.816863,480
121.779138,30.817218,481
121.727069,30.817719,482
121.681193,30.818403,483
121.648424,30.816202,484
121.601328,30.805082,485
121.55283,30.7894,486
121.517203,30.775392,487
121.482853,30.758373,488
121.47877,30.756344,489
121.426361,30.730284,490
121.406995,30.718082,491
121.361894,30.679523,492
121.354336,30.676992,493
121.346646,30.675593,494
121.326714,30.675933,495
121.291036,30.67833,496
121.274652,30.677397,497
121.272915,30.688299,498
121.272411,30.693271,499
121.271603,30.696892,500
121.271436,30.697181,501
121.271295,30.697378,502
121.270666,30.69772,503
121.270412,30.698025,504
121.27037,30.69851,505
121.270831,30.699164,506
121.270909,30.699781,507
121.270448,30.700515,508
121.271065,30.701053,509
121.270718,30.701555,510
121.268563,30.702131,511
121.268407,30.70298,512
121.268442,30.704057,513
121.267791,30.704673,514
121.267791,30.705099,515
121.268025,30.7061,516
121.267478,30.706486,517
121.267209,30.706214,518
121.26667,30.706292,519
121.266557,30.707332,520
121.266288,30.708335,521
121.265863,30.70949,522
121.266983,30.711225,523
121.268443,30.712151,524
121.267062,30.71504,525
121.268599,30.715888,526
121.269598,30.716698,527
121.270337,30.716892,528
121.270024,30.719473,529
121.270103,30.720474,530
121.270876,30.721478,531
121.27138,30.721517,532
121.272032,30.72325,533
121.271762,30.724253,534
121.270337,30.72587,535
121.27145,30.726257,536
121.27145,30.72695,537
121.269643,30.726949,538
121.269643,30.727489,539
121.271067,30.727914,540
121.270373,30.729763,541
121.269756,30.730108,542
121.269756,30.730725,543
121.27145,30.732267,544
121.27145,30.73273,545
121.27026,30.732653,546
121.2696,30.733462,547
121.268175,30.734925,548
121.267176,30.734577,549
121.266829,30.733498,550
121.265726,30.734236,551
121.263598,30.736363,552
121.261349,30.738218,553
121.259803,30.739959,554
121.258023,30.742319,555
121.2564,30.743945,556
121.254307,30.745107,557
121.248587,30.747661,558
121.24476,30.749182,559
121.243102,30.750531,560
121.242018,30.749799,561
121.241133,30.750338,562
121.24168,30.751072,563
121.239632,30.752035,564
121.238946,30.751536,565
121.238331,30.751805,566
121.238331,30.752344,567
121.237289,30.752653,568
121.236361,30.751845,569
121.23552,30.752269,570
121.236483,30.75381,571
121.235034,30.754508,572
121.232302,30.755815,573
121.23199,30.756398,574
121.231643,30.75782,575
121.230975,30.760897,576
121.230681,30.76374,577
121.229666,30.766296,578
121.22912,30.76798,579
121.228392,30.769198,580
121.226918,30.770826,581
121.22782,30.772006,582
121.227395,30.772547,583
121.226207,30.772972,584
121.226241,30.774359,585
121.226207,30.775091,586
121.225591,30.776594,587
121.224629,30.776982,588
121.223397,30.77598,589
121.222123,30.777119,590
121.221282,30.779094,591
121.220302,30.780459,592
121.219609,30.782144,593
121.218682,30.783624,594
121.217988,30.78496,595
121.216913,30.78563,596
121.213723,30.785924,597
121.20958,30.785873,598
121.205533,30.785907,599
121.203627,30.784909,600
121.201053,30.783989,601
121.200091,30.783298,602
121.200091,30.782564,603
121.200169,30.781793,604
121.199172,30.780754,605
121.199207,30.779176,606
121.200125,30.776245,607
121.200324,30.773624,608
121.198279,30.773897,609
121.196953,30.773354,610
121.195853,30.774431,611
121.193687,30.776495,612
121.192873,30.777686,613
121.191833,30.778848,614
121.191166,30.780128,615
121.190967,30.781086,616
121.190621,30.780767,617
121.190127,30.780216,618
121.189919,30.779548,619
121.18952,30.778969,620
121.189079,30.778942,621
121.187805,30.779552,622
121.187112,30.779495,623
121.186358,30.779033,624
121.186159,30.778626,625
121.186133,30.777466,626
121.185786,30.776655,627
121.184859,30.775842,628
121.183438,30.775033,629
121.183005,30.775179,630
121.182364,30.775007,631
121.181065,30.774399,632
121.179964,30.774373,633
121.178743,30.773593,634
121.177002,30.772882,635
121.174671,30.772014,636
121.174472,30.772848,637
121.173563,30.773642,638
121.172263,30.774201,639
121.17099,30.774679,640
121.170834,30.775235,641
121.171076,30.775788,642
121.17099,30.776105,643
121.170912,30.776622,644
121.170791,30.777089,645
121.169803,30.776946,646
121.169396,30.776191,647
121.168963,30.775959,648
121.168096,30.775787,649
121.166563,30.775588,650
121.165515,30.775212,651
121.163435,30.775275,652
121.162708,30.774666,653
121.16152,30.773537,654
121.160741,30.773219,655
121.16068,30.776584,656
121.160247,30.776789,657
121.159147,30.776878,658
121.158454,30.777227,659
121.157527,30.777634,660
121.156712,30.777375,661
121.15582,30.777203,662
121.154485,30.777813,663
121.152692,30.778978,664
121.151072,30.779011,665
121.148836,30.779158,666
121.14783,30.779479,667
121.145742,30.779395,668
121.144121,30.779484,669
121.143705,30.779064,670
121.143419,30.778196,671
121.142708,30.778019,672
121.141486,30.777775,673
121.141018,30.777418,674
121.140619,30.776927,675
121.139527,30.777287,676
121.138704,30.777599,677
121.138704,30.778426,678
121.137473,30.778271,679
121.136762,30.777825,680
121.136025,30.777335,681
121.135097,30.77718,682
121.13182,30.777319,683
121.130927,30.777587,684
121.12973,30.7781,685
121.128924,30.77837,686
121.128119,30.778513,687
121.127524,30.778677,688
121.126298,30.778752,689
121.123426,30.778949,690
121.122998,30.779016,691
121.12279,30.779178,692
121.122609,30.779835,693
121.122322,30.780358,694
121.121812,30.781052,695
121.121026,30.78209,696
121.120359,30.782984,697
121.119895,30.783509,698
121.119431,30.783843,699
121.118098,30.784559,700
121.117764,30.784822,701
121.117371,30.785287,702
121.117264,30.785478,703
121.117217,30.786074,704
121.117467,30.786658,705
121.117812,30.787158,706
121.118038,30.787432,707
121.118336,30.787694,708
121.118872,30.788087,709
121.119515,30.788384,710
121.120039,30.788551,711
121.120431,30.788563,712
121.121157,30.788526,713
121.123086,30.788132,714
121.124455,30.788094,715
121.125252,30.788177,716
121.125836,30.788367,717
121.126288,30.788582,718
121.126573,30.788998,719
121.126669,30.789499,720
121.126621,30.790226,721
121.126526,30.790679,722
121.126128,30.792098,723
121.126057,30.792598,724
121.126045,30.79304,725
121.126116,30.793421,726
121.12639,30.794255,727
121.126569,30.794829,728
121.126602,30.795003,729
121.126622,30.795211,730
121.126656,30.795774,731
121.126656,30.796196,732
121.126603,30.79753,733
121.126609,30.797973,734
121.12665,30.798402,735
121.127078,30.800165,736
121.127118,30.800487,737
121.127152,30.800802,738
121.127119,30.801854,739
121.127139,30.802699,740
121.127246,30.803551,741
121.127406,30.804308,742
121.127587,30.805515,743
121.128237,30.807183,744
121.128257,30.807706,745
121.128204,30.809148,746
121.128123,30.809966,747
121.128143,30.81008,748
121.128204,30.810227,749
121.128424,30.810468,750
121.12894,30.811065,751
121.129067,30.811259,752
121.129215,30.811467,753
121.129306,30.811709,754
121.129437,30.812257,755
121.129471,30.81239,756
121.129556,30.812722,757
121.129794,30.814021,758
121.129985,30.814824,759
121.130104,30.815197,760
121.130222,30.81558,761
121.130392,30.815843,762
121.130774,30.816038,763
121.131105,30.816207,764
121.13152,30.816546,765
121.131707,30.816844,766
121.131957,30.817697,767
121.132372,30.819285,768
121.133136,30.819964,769
121.133674,30.820434,770
121.134548,30.821334,771
121.134887,30.821945,772
121.135154,30.822365,773
121.136163,30.82385,774
121.136485,30.824291,775
121.136799,30.824614,776
121.137045,30.824767,777
121.137251,30.824817,778
121.137416,30.825031,779
121.13765,30.826232,780
121.13726,30.827391,781
121.137191,30.828786,782
121.137416,30.829984,783
121.137104,30.830327,784
121.136515,30.829972,785
121.136394,30.829417,786
121.136237,30.827871,787
121.134261,30.828507,788
121.134061,30.830331,789
121.133828,30.831046,790
121.132917,30.831603,791
121.134617,30.833027,792
121.133386,30.834458,793
121.13212,30.835766,794
121.131608,30.836006,795
121.129987,30.834896,796
121.129111,30.835374,797
121.127689,30.835652,798
121.125391,30.835814,799
121.123057,30.836053,800
121.120637,30.836333,801
121.120525,30.835818,802
121.119371,30.836136,803
121.119015,30.835025,804
121.117748,30.835304,805
121.119839,30.837732,806
121.120221,30.839093,807
121.120048,30.841093,808
121.120048,30.842745,809
121.120248,30.843297,810
121.123544,30.847263,811
121.122157,30.847931,812
121.122157,30.84822,813
121.122677,30.848858,814
121.122365,30.849408,815
121.121723,30.849988,816
121.12115,30.850162,817
121.120803,30.849874,818
121.120049,30.849121,819
121.114748,30.851471,820
121.113446,30.852601,821
121.113681,30.852861,822
121.113707,30.853298,823
121.113386,30.85376,824
121.11316,30.854051,825
121.112665,30.853993,826
121.112171,30.853615,827
121.112292,30.853385,828
121.112579,30.853007,829
121.112084,30.852893,830
121.111537,30.852545,831
121.110904,30.851414,832
121.108352,30.850605,833
121.104793,30.849329,834
121.103916,30.850488,835
121.102267,30.850256,836
121.101607,30.850808,837
121.100096,30.851763,838
121.099514,30.852547,839
121.09981,30.852953,840
121.10027,30.853589,841
121.100122,30.853908,842
121.099428,30.85411,843
121.098594,30.853647,844
121.097691,30.854922,845
121.09836,30.855588,846
121.098212,30.855877,847
121.097578,30.856138,848
121.097543,30.856574,849
121.097717,30.857097,850
121.097343,30.856929,851
121.097164,30.856844,852
121.09468,30.855656,853
121.091107,30.853814,854
121.087255,30.852037,855
121.085457,30.851081,856
121.084015,30.850279,857
121.081278,30.849083,858
121.080476,30.848741,859
121.079885,30.848741,860
121.078179,30.848925,861
121.073572,30.84892,862
121.072021,30.848895,863
121.071261,30.848683,864
121.068183,30.848633,865
121.066998,30.848773,866
121.066287,30.848461,867
121.063972,30.847225,868
121.060527,30.845181,869
121.061669,30.843381,870
121.060225,30.842798,871
121.060973,30.841293,872
121.061007,30.840133,873
121.061468,30.838571,874
121.062051,30.837788,875
121.056334,30.835604,876
121.051077,30.83287,877
121.046751,30.831092,878
121.048892,30.825185,879
121.04669,30.825219,880
121.045105,30.825912,881
121.044252,30.826879,882
121.043512,30.828153,883
121.042947,30.828098,884
121.041954,30.827893,885
121.040822,30.827513,886
121.039951,30.827222,887
121.03989,30.826816,888
121.040186,30.826528,889
121.041109,30.826007,890
121.041753,30.825372,891
121.041718,30.824851,892
121.04137,30.824502,893
121.040735,30.82447,894
121.040273,30.824383,895
121.040212,30.824035,896
121.04036,30.823455,897
121.039925,30.823107,898
121.039219,30.822525,899
121.039219,30.822518,900
121.039195,30.822445,901
121.039191,30.822428,902
121.039189,30.822403,903
121.039194,30.822384,904
121.039204,30.822361,905
121.039219,30.822336,906
121.039219,30.821744,907
121.039193,30.820873,908
121.037687,30.820261,909
121.037974,30.819363,910
121.038644,30.818698,911
121.03908,30.818584,912
121.040098,30.818791,913
121.041082,30.819197,914
121.041492,30.819865,915
121.04076,30.821602,916
121.041318,30.821545,917
121.041579,30.821198,918
121.042301,30.819693,919
121.043755,30.820016,920
121.044974,30.815526,921
121.040516,30.814492,922
121.037912,30.813887,923
121.037877,30.814345,924
121.037741,30.814498,925
121.037512,30.814756,926
121.037279,30.815355,927
121.036408,30.817245,928
121.036176,30.81796,929
121.036311,30.818211,930
121.036641,30.818444,931
121.035808,30.82018,932
121.035382,30.820546,933
121.035072,30.820932,934
121.03331,30.823882,935
121.030056,30.828548,936
121.029504,30.82896,937
121.028151,30.829118,938
121.024963,30.83054,939
121.019806,30.832306,940
121.014875,30.833957,941
121.014405,30.835814,942
121.013159,30.835435,943
121.011617,30.834907,944
121.010894,30.834616,945
121.006938,30.830778,946
121.004786,30.827847,947
121.003418,30.828711,948
121.003218,30.828304,949
121.004002,30.82764,950
121.004324,30.82686,951
121.003914,30.826539,952
121.003444,30.826305,953
121.003095,30.82645,954
121.001615,30.82772,955
121.001911,30.828765,956
121.001327,30.829371,957
121.000543,30.829428,958
120.999724,30.828845,959
120.998478,30.828232,960
120.997755,30.827042,961
120.998278,30.826696,962
120.996213,30.824082,963
120.995193,30.824398,964
120.994958,30.823789,965
120.995716,30.823385,966
120.99589,30.822952,967
120.994609,30.821497,968
120.993625,30.821438,969
120.992057,30.822187,970
120.990924,30.822705,971
120.990889,30.823312,972
120.991151,30.823893,973
120.992754,30.825693,974
120.992754,30.82613,975
120.992493,30.826418,976
120.991012,30.827282,977
120.99008,30.827831,978
120.989148,30.828697,979
120.992458,30.831575,980
120.990777,30.832121,981
120.989122,30.832318,982
120.98947,30.833711,983
120.989993,30.834727,984
120.991319,30.836118,985
120.991773,30.837218,986
120.992238,30.837901,987
120.992863,30.838395,988
120.993445,30.838513,989
120.995113,30.8387,990
120.995656,30.83857,991
120.996179,30.840627,992
120.997111,30.840689,993
120.99665,30.841354,994
120.996911,30.842282,995
120.997756,30.84408,996
120.999899,30.843333,997
121.00037,30.844292,998
121.00098,30.845627,999
121.001651,30.846266,1000
121.002261,30.846385,1001
121.00301,30.845836,1002
121.003977,30.846099,1003
121.004814,30.84697,1004
121.005546,30.847989,1005
121.006469,30.850454,1006
121.008011,30.850573,1007
121.008595,30.851272,1008
121.009615,30.852693,1009
121.010137,30.853131,1010
121.010573,30.852959,1011
121.011592,30.852237,1012
121.013361,30.85169,1013
121.015016,30.853608,1014
121.010983,30.85603,1015
121.012813,30.858181,1016
121.012255,30.85902,1017
121.012516,30.859396,1018
121.013274,30.859516,1019
121.014268,30.858939,1020
121.0154,30.860536,1021
121.014442,30.861169,1022
121.016271,30.862856,1023
121.013972,30.864386,1024
121.016211,30.867231,1025
121.016969,30.867292,1026
121.017779,30.869381,1027
121.014821,30.871026,1028
121.017783,30.873359,1029
121.020463,30.871877,1030
121.021508,30.872885,1031
121.019801,30.874001,1032
121.020463,30.874698,1033
121.021081,30.874237,1034
121.021892,30.875167,1035
121.019418,30.876666,1036
121.019958,30.878097,1037
121.021273,30.878101,1038
121.021465,30.878796,1039
121.020193,30.879489,1040
121.019496,30.879989,1041
121.018599,30.88072,1042
121.017981,30.8818,1043
121.017475,30.882725,1044
121.015655,30.88249,1045
121.012283,30.882247,1046
121.009922,30.882473,1047
121.008293,30.882969,1048
121.007944,30.883431,1049
121.007901,30.884049,1050
121.007927,30.884686,1051
121.008877,30.886237,1052
121.009077,30.887137,1053
121.008903,30.887746,1054
121.00852,30.888127,1055
121.007223,30.888472,1056
121.005012,30.888794,1057
120.993819,30.889664,1058
120.993421,30.889722,1059
120.993143,30.889999,1060
120.992951,30.890792,1061
120.992922,30.893301,1062
120.9929,30.893915,1063
120.992508,30.894337,1064
120.99184,30.894712,1065
120.990505,30.895391,1066
120.990405,30.895558,1067
120.990461,30.895793,1068
120.992341,30.899112,1069
120.992576,30.899458,1070
120.992654,30.899737,1071
120.992677,30.901824,1072
120.992811,30.902159,1073
120.993538,30.902764,1074
120.994154,30.903279,1075
120.995094,30.903627,1076
120.995721,30.903718,1077
120.996427,30.903566,1078
120.998633,30.903388,1079
120.998711,30.905944,1080
121.000044,30.905414,1081
121.001847,30.904922,1082
121.002571,30.904848,1083
121.003224,30.905804,1084
121.003608,30.907064,1085
121.004522,30.906954,1086
121.004575,30.909301,1087
121.003704,30.909531,1088
121.002013,30.90996,1089
121.000585,30.909984,1090
120.999365,30.90975,1091
120.99872,30.908847,1092
120.998345,30.908701,1093
120.99852,30.910938,1094
120.99913,30.912586,1095
120.999382,30.912893,1096
120.99947,30.913262,1097
120.999626,30.913955,1098
120.999583,30.914502,1099
120.999566,30.915451,1100
120.999679,30.918268,1101
120.999837,30.927812,1102
121.000029,30.9347,1103
121.000273,30.93654,1104
121.000822,30.937731,1105
121.000387,30.938195,1106
120.999019,30.939292,1107
120.997477,30.941146,1108
120.996484,30.942711,1109
120.995674,30.944332,1110
120.996815,30.944622,1111
120.996728,30.950309,1112
120.995369,30.950366,1113
120.994795,30.954824,1114
120.99253,30.955026,1115
120.991685,30.958215,1116
120.99476,30.958698,1117
120.9926,30.962834,1118
120.993698,30.964023,1119
120.99321,30.964532,1120
120.993672,30.965137,1121
120.993184,30.9663,1122
120.992112,30.966053,1123
120.991433,30.968377,1124
120.992452,30.968671,1125
120.991851,30.970511,1126
120.993114,30.970734,1127
120.993141,30.972115,1128
120.99565,30.972048,1129
120.996703,30.97229,1130
120.996748,30.972317,1131
120.996785,30.97233,1132
120.996841,30.972345,1133
120.996918,30.972352,1134
120.99698,30.972354,1135
120.997366,30.972442,1136
120.997497,30.973185,1137
120.999117,30.972932,1138
120.999344,30.973868,1139
121.000511,30.973937,1140
121.000511,30.974873,1141
121.000869,30.975682,1142
121.000573,30.977005,1143
121.002359,30.977625,1144
121.002002,30.979498,1145
121.00113,30.979591,1146
121.000834,30.980463,1147
120.999344,30.980102,1148
120.998604,30.982265,1149
120.998282,30.983204,1150
120.998456,30.984067,1151
120.997132,30.989231,1152
