"lon","lat","order"
116.973848,40.037391,452
116.972105,40.036978,453
116.972027,40.036969,454
116.971957,40.036917,455
116.971852,40.036817,456
116.971251,40.035995,457
116.971155,40.036021,458
116.970737,40.036293,459
116.970292,40.03667,460
116.96929,40.037765,461
116.969029,40.038069,462
116.968872,40.038441,463
116.968837,40.038676,464
116.970406,40.03973,465
116.970606,40.039852,466
116.970589,40.039952,467
116.97045,40.040511,468
116.969857,40.043027,469
116.969857,40.043188,470
116.970032,40.043236,471
116.972393,40.043737,472
116.972411,40.044523,473
116.97086,40.044367,474
116.970302,40.045937,475
116.969292,40.04859,476
116.967662,40.048309,477
116.96592,40.048009,478
116.964909,40.047833,479
116.964839,40.048146,480
116.964282,40.050831,481
116.963158,40.05082,482
116.961982,40.050787,483
116.96193,40.051364,484
116.96051,40.051105,485
116.958524,40.049785,486
116.957914,40.049345,487
116.954508,40.047077,488
116.950642,40.044513,489
116.950459,40.044682,490
116.949867,40.044312,491
116.948735,40.043598,492
116.947386,40.042736,493
116.945723,40.041648,494
116.94527,40.041417,495
116.94501,40.04864,496
116.944833,40.048637,497
116.944787,40.048618,498
116.944756,40.048611,499
116.94471,40.04861,500
116.944675,40.048618,501
116.944632,40.048633,502
116.944418,40.04863,503
116.944487,40.04432,504
116.943556,40.044071,505
116.943391,40.045907,506
116.943182,40.048563,507
116.943069,40.048593,508
116.941555,40.048665,509
116.94145,40.04836,510
116.941267,40.048022,511
116.941023,40.047726,512
116.940501,40.047179,513
116.939936,40.046648,514
116.939257,40.046105,515
116.939083,40.045991,516
116.938996,40.045974,517
116.938848,40.045991,518
116.938456,40.046177,519
116.937891,40.046528,520
116.937656,40.046753,521
116.93763,40.046914,522
116.937813,40.047288,523
116.938134,40.047722,524
116.938483,40.048061,525
116.938665,40.048261,526
116.936255,40.04834,527
116.936229,40.0493,528
116.938935,40.04932,529
116.938822,40.050883,530
116.937526,40.050794,531
116.936012,40.050719,532
116.935716,40.050831,533
116.935481,40.051408,534
116.935046,40.051408,535
116.934664,40.052388,536
116.932663,40.052026,537
116.932602,40.05216,538
116.931698,40.052024,539
116.930437,40.055231,540
116.930419,40.055331,541
116.929658,40.055199,542
116.929619,40.055167,543
116.929581,40.055144,544
116.929545,40.055136,545
116.929497,40.055139,546
116.929402,40.055154,547
116.928106,40.054929,548
116.928123,40.054833,549
116.928306,40.053866,550
116.92848,40.052993,551
116.928888,40.051188,552
116.928062,40.051166,553
116.92754,40.053088,554
116.926567,40.052992,555
116.926706,40.052263,556
116.926879,40.051421,557
116.925419,40.05142,558
116.92541,40.050065,559
116.92494,40.050034,560
116.924966,40.049527,561
116.92501,40.048797,562
116.924983,40.048628,563
116.924792,40.048446,564
116.924436,40.048228,565
116.924166,40.048046,566
116.924201,40.047699,567
116.924166,40.047469,568
116.921767,40.046825,569
116.919272,40.046159,570
116.919263,40.045174,571
116.917977,40.044709,572
116.917968,40.044735,573
116.917846,40.045039,574
116.91749,40.046102,575
116.917447,40.04621,576
116.917221,40.046887,577
116.917125,40.047148,578
116.916951,40.04759,579
116.916917,40.047838,580
116.916873,40.048133,581
116.916865,40.04838,582
116.9169,40.048879,583
116.916717,40.048853,584
116.915414,40.048111,585
116.914997,40.049864,586
116.914832,40.050498,587
116.914302,40.052425,588
116.914241,40.052594,589
116.914206,40.052594,590
116.914024,40.052598,591
116.913989,40.052598,592
116.91392,40.052594,593
116.913581,40.052581,594
116.913494,40.052581,595
